Time,TargetX0,CurrentX0,VelX0,ErrorX0,PIDOutX0,PTermX0,ITermX0,DTermX0,TargetY0,CurrentY0,VelY0,ErrorY0,PIDOutY0,PTermY0,ITermY0,DTermY0,TargetX1,CurrentX1,VelX1,ErrorX1,PIDOutX1,PTermX1,ITermX1,DTermX1,TargetY1,CurrentY1,VelY1,ErrorY1,PIDOutY1,PTermY1,ITermY1,DTermY1,TargetX2,CurrentX2,VelX2,ErrorX2,PIDOutX2,PTermX2,ITermX2,DTermX2,TargetY2,CurrentY2,VelY2,ErrorY2,PIDOutY2,PTermY2,ITermY2,DTermY2
54.15,-5,-5.13824,0.00478157,0.138244,0.00178633,0.207725,-0.200191,-0.00574781,2.3094,2.27058,0.00134259,0.0388166,0.000501579,0.0583256,-0.0562101,-0.00161389,-7,-7.16231,0.00561403,0.162312,0.00209731,0.243889,-0.235044,-0.00674848,-1.1547,-1.21454,0.00206962,0.0598365,0.00077318,0.0899099,-0.0866489,-0.00248783,-3,-3.15033,0.0051995,0.150328,0.00194246,0.225881,-0.217689,-0.00625019,-1.1547,-1.21454,0.00206962,0.0598365,0.00077318,0.0899099,-0.0866489,-0.00248783
54.2,-5,-5.13801,0.00477332,0.138006,0.00178324,0.207366,-0.199845,-0.00573789,2.3094,2.27065,0.00134027,0.0387496,0.000500711,0.0582249,-0.0561131,-0.0016111,-7,-7.16203,0.00560434,0.162032,0.00209369,0.243468,-0.234638,-0.00673683,-1.1547,-1.21443,0.00206605,0.0597332,0.000771844,0.0897547,-0.0864993,-0.00248354,-3,-3.15007,0.00519053,0.150068,0.0019391,0.225491,-0.217313,-0.00623941,-1.1547,-1.21443,0.00206605,0.0597332,0.000771844,0.0897547,-0.0864993,-0.00248354
54.25,-5,-5.13777,0.00476508,0.137767,0.00178016,0.207008,-0.1995,-0.00572798,2.3094,2.27072,0.00133796,0.0386827,0.000499845,0.0581244,-0.0560162,-0.00160832,-7,-7.16175,0.00559467,0.161752,0.00209007,0.243048,-0.234233,-0.00672521,-1.1547,-1.21433,0.00206248,0.05963,0.00077051,0.0895998,-0.08635,-0.00247925,-3,-3.14981,0.00518157,0.149809,0.00193575,0.225102,-0.216938,-0.00622864,-1.1547,-1.21433,0.00206248,0.05963,0.00077051,0.0895998,-0.08635,-0.00247925
54.3,-5,-5.13753,0.00475686,0.13753,0.00177708,0.206651,-0.199156,-0.0057181,2.3094,2.27079,0.00133565,0.0386159,0.000498981,0.058024,-0.0559195,-0.00160555,-7,-7.16147,0.00558501,0.161473,0.00208646,0.242628,-0.233828,-0.0067136,-1.1547,-1.21423,0.00205892,0.0595271,0.000769178,0.0894451,-0.0862009,-0.00247498,-3,-3.14955,0.00517263,0.14955,0.00193241,0.224713,-0.216563,-0.00621789,-1.1547,-1.21423,0.00205892,0.0595271,0.000769178,0.0894451,-0.0862009,-0.00247498
54.35,-5,-5.13729,0.00474865,0.137292,0.00177401,0.206294,-0.198812,-0.00570823,2.3094,2.27085,0.00133334,0.0385492,0.000498118,0.0579239,-0.055823,-0.00160278,-7,-7.16119,0.00557537,0.161194,0.00208286,0.242209,-0.233425,-0.00670201,-1.1547,-1.21412,0.00205537,0.0594243,0.000767848,0.0892907,-0.0860521,-0.0024707,-3,-3.14929,0.0051637,0.149292,0.00192907,0.224325,-0.216189,-0.00620715,-1.1547,-1.21412,0.00205537,0.0594243,0.000767848,0.0892907,-0.0860521,-0.0024707
54.4,-5,-5.13706,0.00474045,0.137055,0.00177095,0.205938,-0.198469,-0.00569838,2.3094,2.27092,0.00133104,0.0384827,0.000497257,0.0578239,-0.0557266,-0.00160001,-7,-7.16092,0.00556574,0.160916,0.00207926,0.241791,-0.233022,-0.00669044,-1.1547,-1.21402,0.00205182,0.0593217,0.000766521,0.0891365,-0.0859035,-0.00246644,-3,-3.14903,0.00515479,0.149034,0.00192573,0.223938,-0.215816,-0.00619644,-1.1547,-1.21402,0.00205182,0.0593217,0.000766521,0.0891365,-0.0859035,-0.00246644
54.45,-5,-5.13682,0.00473227,0.136818,0.00176789,0.205583,-0.198126,-0.00568854,2.3094,2.27098,0.00132874,0.0384162,0.000496397,0.057724,-0.0556304,-0.00159725,-7,-7.16064,0.00555614,0.160638,0.00207566,0.241374,-0.232619,-0.00667889,-1.1547,-1.21392,0.00204828,0.0592193,0.000765197,0.0889826,-0.0857552,-0.00246218,-3,-3.14878,0.00514589,0.148777,0.00192241,0.223552,-0.215443,-0.00618574,-1.1547,-1.21392,0.00204828,0.0592193,0.000765197,0.0889826,-0.0857552,-0.00246218
54.5,-5,-5.13658,0.0047241,0.136582,0.00176483,0.205228,-0.197784,-0.00567872,2.3094,2.27105,0.00132645,0.0383499,0.000495539,0.0576244,-0.0555343,-0.00159449,-7,-7.16036,0.00554655,0.160361,0.00207208,0.240957,-0.232218,-0.00666736,-1.1547,-1.21382,0.00204474,0.0591171,0.000763874,0.088829,-0.0856072,-0.00245793,-3,-3.14852,0.00513701,0.14852,0.00191908,0.223166,-0.215071,-0.00617507,-1.1547,-1.21382,0.00204474,0.0591171,0.000763874,0.088829,-0.0856072,-0.00245793
54.55,-5,-5.13635,0.00471594,0.136346,0.00176178,0.204873,-0.197443,-0.00566892,2.3094,2.27112,0.00132416,0.0382837,0.000494682,0.0575249,-0.0554385,-0.00159174,-7,-7.16008,0.00553697,0.160084,0.0020685,0.240541,-0.231817,-0.00665586,-1.1547,-1.21372,0.00204121,0.059015,0.000762554,0.0886756,-0.0854594,-0.00245369,-3,-3.14826,0.00512814,0.148264,0.00191577,0.22278,-0.2147,-0.00616441,-1.1547,-1.21372,0.00204121,0.059015,0.000762554,0.0886756,-0.0854594,-0.00245369
54.6,-5,-5.13611,0.0047078,0.136111,0.00175874,0.20452,-0.197102,-0.00565913,2.3094,2.27118,0.00132187,0.0382176,0.000493827,0.0574256,-0.0553428,-0.00158899,-7,-7.15981,0.00552741,0.159808,0.00206493,0.240126,-0.231417,-0.00664437,-1.1547,-1.21361,0.00203769,0.0589131,0.000761237,0.0885225,-0.0853119,-0.00244945,-3,-3.14801,0.00511929,0.148008,0.00191246,0.222396,-0.214329,-0.00615377,-1.1547,-1.21361,0.00203769,0.0589131,0.000761237,0.0885225,-0.0853119,-0.00244945
54.65,-5,-5.13588,0.00469968,0.135876,0.0017557,0.204167,-0.196762,-0.00564936,2.3094,2.27125,0.00131959,0.0381516,0.000492973,0.0573264,-0.0552472,-0.00158625,-7,-7.15953,0.00551787,0.159532,0.00206136,0.239711,-0.231017,-0.0066329,-1.1547,-1.21351,0.00203417,0.0588114,0.000759921,0.0883697,-0.0851646,-0.00244522,-3,-3.14775,0.00511045,0.147752,0.00190915,0.222012,-0.213959,-0.00614314,-1.1547,-1.21351,0.00203417,0.0588114,0.000759921,0.0883697,-0.0851646,-0.00244522
54.7,-5,-5.13564,0.00469156,0.135642,0.00175267,0.203814,-0.196422,-0.00563961,2.3094,2.27132,0.00131731,0.0380858,0.000492121,0.0572275,-0.0551518,-0.00158351,-7,-7.15926,0.00550835,0.159256,0.0020578,0.239298,-0.230618,-0.00662145,-1.1547,-1.21341,0.00203066,0.0587099,0.000758608,0.0882172,-0.0850175,-0.002441,-3,-3.1475,0.00510163,0.147497,0.00190586,0.221628,-0.21359,-0.00613254,-1.1547,-1.21341,0.00203066,0.0587099,0.000758608,0.0882172,-0.0850175,-0.002441
54.75,-5,-5.13541,0.00468346,0.135407,0.00174964,0.203462,-0.196083,-0.00562988,2.3094,2.27138,0.00131504,0.03802,0.00049127,0.0571287,-0.0550566,-0.00158078,-7,-7.15898,0.00549884,0.158981,0.00205424,0.238884,-0.23022,-0.00661002,-1.1547,-1.21331,0.00202715,0.0586085,0.000757298,0.0880649,-0.0848708,-0.00243679,-3,-3.14724,0.00509282,0.147243,0.00190256,0.221246,-0.213221,-0.00612195,-1.1547,-1.21331,0.00202715,0.0586085,0.000757298,0.0880649,-0.0848708,-0.00243679
54.8,-5,-5.13517,0.00467538,0.135174,0.00174662,0.203111,-0.195744,-0.00562016,2.3094,2.27145,0.00131277,0.0379544,0.000490421,0.05703,-0.0549616,-0.00157805,-7,-7.15871,0.00548934,0.158707,0.00205069,0.238472,-0.229823,-0.00659861,-1.1547,-1.21321,0.00202365,0.0585074,0.000755989,0.0879128,-0.0847243,-0.00243258,-3,-3.14699,0.00508403,0.146988,0.00189928,0.220864,-0.212853,-0.00611139,-1.1547,-1.21321,0.00202365,0.0585074,0.000755989,0.0879128,-0.0847243,-0.00243258
54.85,-5,-5.13494,0.00466731,0.13494,0.0017436,0.20276,-0.195406,-0.00561046,2.3094,2.27151,0.0013105,0.0378889,0.000489573,0.0569316,-0.0548667,-0.00157532,-7,-7.15843,0.00547987,0.158433,0.00204715,0.23806,-0.229426,-0.00658721,-1.1547,-1.21311,0.00202016,0.0584064,0.000754683,0.0877611,-0.084578,-0.00242838,-3,-3.14673,0.00507525,0.146735,0.001896,0.220483,-0.212486,-0.00610083,-1.1547,-1.21311,0.00202016,0.0584064,0.000754683,0.0877611,-0.084578,-0.00242838
54.9,-5,-5.13471,0.00465925,0.134707,0.00174059,0.20241,-0.195069,-0.00560077,2.3094,2.27158,0.00130824,0.0378235,0.000488727,0.0568333,-0.054772,-0.0015726,-7,-7.15816,0.00547041,0.158159,0.00204361,0.237649,-0.22903,-0.00657584,-1.1547,-1.21301,0.00201667,0.0583055,0.00075338,0.0876095,-0.084432,-0.00242419,-3,-3.14648,0.00506649,0.146481,0.00189272,0.220102,-0.212119,-0.0060903,-1.1547,-1.21301,0.00201667,0.0583055,0.00075338,0.0876095,-0.084432,-0.00242419
54.95,-5,-5.13447,0.00465121,0.134475,0.00173758,0.202061,-0.194732,-0.0055911,2.3094,2.27164,0.00130598,0.0377582,0.000487883,0.0567352,-0.0546774,-0.00156989,-7,-7.15789,0.00546096,0.157886,0.00204008,0.237239,-0.228634,-0.00656449,-1.1547,-1.21291,0.00201319,0.0582049,0.000752078,0.0874583,-0.0842862,-0.00242001,-3,-3.14623,0.00505774,0.146228,0.00188945,0.219722,-0.211753,-0.00607979,-1.1547,-1.21291,0.00201319,0.0582049,0.000752078,0.0874583,-0.0842862,-0.00242001
55,-5,-5.13424,0.00464318,0.134243,0.00173458,0.201712,-0.194396,-0.00558145,2.3094,2.27171,0.00130373,0.037693,0.00048704,0.0566372,-0.054583,-0.00156718,-7,-7.15761,0.00545154,0.157614,0.00203656,0.236829,-0.22824,-0.00655316,-1.1547,-1.2128,0.00200971,0.0581044,0.000750779,0.0873073,-0.0841407,-0.00241583,-3,-3.14598,0.00504901,0.145976,0.00188619,0.219343,-0.211387,-0.00606929,-1.1547,-1.2128,0.00200971,0.0581044,0.000750779,0.0873073,-0.0841407,-0.00241583
55.05,-5,-5.13401,0.00463516,0.134011,0.00173158,0.201364,-0.19406,-0.00557181,2.3094,2.27177,0.00130148,0.0376279,0.000486198,0.0565394,-0.0544888,-0.00156447,-7,-7.15734,0.00544212,0.157342,0.00203304,0.236421,-0.227846,-0.00654184,-1.1547,-1.2127,0.00200624,0.0580041,0.000749482,0.0871566,-0.0839954,-0.00241166,-3,-3.14572,0.0050403,0.145724,0.00188293,0.218964,-0.211022,-0.00605881,-1.1547,-1.2127,0.00200624,0.0580041,0.000749482,0.0871566,-0.0839954,-0.00241166
55.1,-5,-5.13378,0.00462716,0.133779,0.00172859,0.201016,-0.193725,-0.00556219,2.3094,2.27184,0.00129923,0.0375629,0.000485358,0.0564418,-0.0543947,-0.00156177,-7,-7.15707,0.00543273,0.15707,0.00202953,0.236012,-0.227452,-0.00653055,-1.1547,-1.2126,0.00200278,0.0579039,0.000748187,0.0870061,-0.0838504,-0.00240749,-3,-3.14547,0.00503159,0.145472,0.00187968,0.218586,-0.210658,-0.00604835,-1.1547,-1.2126,0.00200278,0.0579039,0.000748187,0.0870061,-0.0838504,-0.00240749
55.15,-5,-5.13355,0.00461917,0.133548,0.00172561,0.200669,-0.193391,-0.00555259,2.3094,2.2719,0.00129699,0.0374981,0.00048452,0.0563444,-0.0543008,-0.00155908,-7,-7.1568,0.00542335,0.156799,0.00202603,0.235605,-0.22706,-0.00651928,-1.1547,-1.2125,0.00199932,0.057804,0.000746895,0.0868559,-0.0837057,-0.00240334,-3,-3.14522,0.00502291,0.145221,0.00187643,0.218209,-0.210294,-0.00603791,-1.1547,-1.2125,0.00199932,0.057804,0.000746895,0.0868559,-0.0837057,-0.00240334
55.2,-5,-5.13332,0.0046112,0.133318,0.00172262,0.200323,-0.193057,-0.005543,2.3094,2.27197,0.00129475,0.0374333,0.000483683,0.0562471,-0.0542071,-0.00155638,-7,-7.15653,0.00541399,0.156528,0.00202253,0.235198,-0.226668,-0.00650802,-1.1547,-1.2124,0.00199587,0.0577042,0.000745605,0.0867059,-0.0835612,-0.00239919,-3,-3.14497,0.00501424,0.144971,0.00187319,0.217832,-0.209931,-0.00602749,-1.1547,-1.2124,0.00199587,0.0577042,0.000745605,0.0867059,-0.0835612,-0.00239919
55.25,-5,-5.13309,0.00460323,0.133088,0.00171965,0.199977,-0.192724,-0.00553343,2.3094,2.27203,0.00129251,0.0373687,0.000482847,0.05615,-0.0541135,-0.0015537,-7,-7.15626,0.00540464,0.156258,0.00201903,0.234792,-0.226276,-0.00649678,-1.1547,-1.21231,0.00199243,0.0576045,0.000744317,0.0865563,-0.0834169,-0.00239505,-3,-3.14472,0.00500558,0.14472,0.00186996,0.217456,-0.209569,-0.00601708,-1.1547,-1.21231,0.00199243,0.0576045,0.000744317,0.0865563,-0.0834169,-0.00239505
55.3,-5,-5.13286,0.00459529,0.132858,0.00171668,0.199632,-0.192391,-0.00552388,2.3094,2.2721,0.00129028,0.0373042,0.000482013,0.0560531,-0.05402,-0.00155102,-7,-7.15599,0.00539531,0.155988,0.00201555,0.234387,-0.225886,-0.00648557,-1.1547,-1.21221,0.00198899,0.0575051,0.000743032,0.0864068,-0.0832729,-0.00239091,-3,-3.14447,0.00499694,0.14447,0.00186673,0.21708,-0.209207,-0.00600669,-1.1547,-1.21221,0.00198899,0.0575051,0.000743032,0.0864068,-0.0832729,-0.00239091
55.35,-5,-5.13263,0.00458735,0.132629,0.00171371,0.199287,-0.192059,-0.00551434,2.3094,2.27216,0.00128805,0.0372398,0.00048118,0.0559563,-0.0539268,-0.00154834,-7,-7.15572,0.00538599,0.155719,0.00201207,0.233982,-0.225496,-0.00647437,-1.1547,-1.21211,0.00198555,0.0574058,0.000741749,0.0862576,-0.0831291,-0.00238678,-3,-3.14422,0.00498831,0.144221,0.0018635,0.216706,-0.208846,-0.00599632,-1.1547,-1.21211,0.00198555,0.0574058,0.000741749,0.0862576,-0.0831291,-0.00238678
55.4,-5,-5.1324,0.00457943,0.1324,0.00171076,0.198943,-0.191727,-0.00550482,2.3094,2.27223,0.00128583,0.0371755,0.000480349,0.0558597,-0.0538337,-0.00154566,-7,-7.15545,0.0053767,0.15545,0.00200859,0.233578,-0.225106,-0.00646319,-1.1547,-1.21201,0.00198212,0.0573067,0.000740468,0.0861087,-0.0829856,-0.00238266,-3,-3.14397,0.0049797,0.143972,0.00186028,0.216331,-0.208485,-0.00598597,-1.1547,-1.21201,0.00198212,0.0573067,0.000740468,0.0861087,-0.0829856,-0.00238266
55.45,-5,-5.13217,0.00457153,0.132171,0.0017078,0.198599,-0.191396,-0.00549532,2.3094,2.27229,0.00128361,0.0371113,0.000479519,0.0557633,-0.0537408,-0.001543,-7,-7.15518,0.00536741,0.155182,0.00200512,0.233175,-0.224718,-0.00645203,-1.1547,-1.21191,0.0019787,0.0572078,0.000739189,0.0859601,-0.0828423,-0.00237855,-3,-3.14372,0.0049711,0.143723,0.00185707,0.215958,-0.208125,-0.00597564,-1.1547,-1.21191,0.0019787,0.0572078,0.000739189,0.0859601,-0.0828423,-0.00237855
55.5,-5,-5.13194,0.00456363,0.131943,0.00170485,0.198257,-0.191066,-0.00548583,2.3094,2.27235,0.00128139,0.0370473,0.000478691,0.055667,-0.053648,-0.00154033,-7,-7.15491,0.00535815,0.154914,0.00200166,0.232772,-0.22433,-0.00644089,-1.1547,-1.21181,0.00197529,0.057109,0.000737912,0.0858117,-0.0826993,-0.00237444,-3,-3.14348,0.00496252,0.143475,0.00185386,0.215585,-0.207766,-0.00596532,-1.1547,-1.21181,0.00197529,0.057109,0.000737912,0.0858117,-0.0826993,-0.00237444
55.55,-5,-5.13172,0.00455575,0.131715,0.00170191,0.197914,-0.190736,-0.00547636,2.3094,2.27242,0.00127918,0.0369833,0.000477864,0.0555709,-0.0535554,-0.00153767,-7,-7.15465,0.00534889,0.154646,0.0019982,0.232371,-0.223943,-0.00642977,-1.1547,-1.21171,0.00197187,0.0570104,0.000736638,0.0856635,-0.0825565,-0.00237034,-3,-3.14323,0.00495395,0.143228,0.00185066,0.215213,-0.207407,-0.00595502,-1.1547,-1.21171,0.00197187,0.0570104,0.000736638,0.0856635,-0.0825565,-0.00237034
55.6,-5,-5.13149,0.00454789,0.131488,0.00169897,0.197573,-0.190407,-0.00546691,2.3094,2.27248,0.00127697,0.0369195,0.000477039,0.055475,-0.0534629,-0.00153502,-7,-7.15438,0.00533966,0.154379,0.00199475,0.231969,-0.223556,-0.00641867,-1.1547,-1.21161,0.00196847,0.056912,0.000735366,0.0855156,-0.082414,-0.00236625,-3,-3.14298,0.0049454,0.14298,0.00184747,0.214841,-0.207049,-0.00594474,-1.1547,-1.21161,0.00196847,0.056912,0.000735366,0.0855156,-0.082414,-0.00236625
55.65,-5,-5.13126,0.00454004,0.131261,0.00169603,0.197232,-0.190078,-0.00545747,2.3094,2.27255,0.00127477,0.0368557,0.000476215,0.0553792,-0.0533706,-0.00153237,-7,-7.15411,0.00533044,0.154113,0.00199131,0.231569,-0.22317,-0.00640759,-1.1547,-1.21151,0.00196507,0.0568137,0.000734096,0.085368,-0.0822717,-0.00236216,-3,-3.14273,0.00493686,0.142734,0.00184428,0.214471,-0.206692,-0.00593448,-1.1547,-1.21151,0.00196507,0.0568137,0.000734096,0.085368,-0.0822717,-0.00236216
55.7,-5,-5.13103,0.0045322,0.131034,0.00169311,0.196891,-0.18975,-0.00544804,2.3094,2.27261,0.00127257,0.0367921,0.000475393,0.0552836,-0.0532785,-0.00152972,-7,-7.15385,0.00532124,0.153847,0.00198787,0.231169,-0.222785,-0.00639653,-1.1547,-1.21142,0.00196168,0.0567157,0.000732829,0.0852206,-0.0821297,-0.00235809,-3,-3.14249,0.00492833,0.142487,0.00184109,0.2141,-0.206335,-0.00592423,-1.1547,-1.21142,0.00196168,0.0567157,0.000732829,0.0852206,-0.0821297,-0.00235809
55.75,-5,-5.13081,0.00452437,0.130808,0.00169018,0.196551,-0.189422,-0.00543864,2.3094,2.27267,0.00127037,0.0367286,0.000474572,0.0551881,-0.0531865,-0.00152708,-7,-7.15358,0.00531205,0.153581,0.00198444,0.23077,-0.2224,-0.00638549,-1.1547,-1.21132,0.00195829,0.0566177,0.000731563,0.0850735,-0.0819879,-0.00235401,-3,-3.14224,0.00491983,0.142241,0.00183791,0.213731,-0.205979,-0.005914,-1.1547,-1.21132,0.00195829,0.0566177,0.000731563,0.0850735,-0.0819879,-0.00235401
55.8,-5,-5.13058,0.00451656,0.130582,0.00168726,0.196212,-0.189095,-0.00542925,2.3094,2.27274,0.00126817,0.0366652,0.000473753,0.0550929,-0.0530947,-0.00152444,-7,-7.15332,0.00530288,0.153316,0.00198101,0.230372,-0.222016,-0.00637446,-1.1547,-1.21122,0.00195491,0.05652,0.0007303,0.0849266,-0.0818464,-0.00234995,-3,-3.142,0.00491133,0.141996,0.00183474,0.213362,-0.205623,-0.00590379,-1.1547,-1.21122,0.00195491,0.05652,0.0007303,0.0849266,-0.0818464,-0.00234995
55.85,-5,-5.13036,0.00450876,0.130357,0.00168435,0.195873,-0.188769,-0.00541987,2.3094,2.2728,0.00126599,0.0366019,0.000472935,0.0549977,-0.053003,-0.00152181,-7,-7.15305,0.00529372,0.153051,0.00197759,0.229974,-0.221633,-0.00636345,-1.1547,-1.21112,0.00195154,0.0564224,0.000729039,0.08478,-0.0817051,-0.00234589,-3,-3.14175,0.00490285,0.14175,0.00183157,0.212993,-0.205268,-0.0058936,-1.1547,-1.21112,0.00195154,0.0564224,0.000729039,0.08478,-0.0817051,-0.00234589
55.9,-5,-5.13013,0.00450098,0.130132,0.00168144,0.195535,-0.188443,-0.00541052,2.3094,2.27286,0.0012638,0.0365387,0.000472118,0.0549028,-0.0529115,-0.00151918,-7,-7.15279,0.00528458,0.152787,0.00197418,0.229577,-0.22125,-0.00635247,-1.1547,-1.21103,0.00194817,0.056325,0.000727781,0.0846336,-0.081564,-0.00234184,-3,-3.14151,0.00489439,0.141506,0.00182841,0.212626,-0.204914,-0.00588342,-1.1547,-1.21103,0.00194817,0.056325,0.000727781,0.0846336,-0.081564,-0.00234184
55.95,-5,-5.12991,0.00449321,0.129907,0.00167854,0.195197,-0.188118,-0.00540118,2.3094,2.27293,0.00126162,0.0364756,0.000471303,0.054808,-0.0528201,-0.00151656,-7,-7.15252,0.00527546,0.152523,0.00197077,0.229181,-0.220868,-0.0063415,-1.1547,-1.21093,0.0019448,0.0562278,0.000726524,0.0844875,-0.0814232,-0.0023378,-3,-3.14126,0.00488594,0.141261,0.00182525,0.212259,-0.20456,-0.00587326,-1.1547,-1.21093,0.0019448,0.0562278,0.000726524,0.0844875,-0.0814232,-0.0023378
56,-5,-5.12968,0.00448545,0.129683,0.00167564,0.19486,-0.187793,-0.00539185,2.3094,2.27299,0.00125944,0.0364126,0.000470489,0.0547134,-0.052729,-0.00151394,-7,-7.15226,0.00526635,0.15226,0.00196737,0.228785,-0.220487,-0.00633055,-1.1547,-1.21083,0.00194144,0.0561307,0.00072527,0.0843417,-0.0812826,-0.00233376,-3,-3.14102,0.0048775,0.141018,0.0018221,0.211892,-0.204207,-0.00586312,-1.1547,-1.21083,0.00194144,0.0561307,0.00072527,0.0843417,-0.0812826,-0.00233376
56.05,-5,-5.12946,0.00447771,0.129459,0.00167275,0.194524,-0.187469,-0.00538254,2.3094,2.27305,0.00125726,0.0363498,0.000469677,0.0546189,-0.0526379,-0.00151133,-7,-7.152,0.00525726,0.151997,0.00196397,0.22839,-0.220106,-0.00631962,-1.1547,-1.21073,0.00193809,0.0560338,0.000724017,0.0841961,-0.0811423,-0.00232973,-3,-3.14077,0.00486908,0.140774,0.00181896,0.211526,-0.203854,-0.005853,-1.1547,-1.21073,0.00193809,0.0560338,0.000724017,0.0841961,-0.0811423,-0.00232973
56.1,-5,-5.12924,0.00446998,0.129235,0.00166986,0.194188,-0.187145,-0.00537325,2.3094,2.27311,0.00125509,0.036287,0.000468866,0.0545246,-0.052547,-0.00150872,-7,-7.15173,0.00524818,0.151735,0.00196058,0.227996,-0.219726,-0.00630871,-1.1547,-1.21064,0.00193475,0.0559371,0.000722767,0.0840507,-0.0810022,-0.00232571,-3,-3.14053,0.00486067,0.140531,0.00181582,0.211161,-0.203502,-0.00584289,-1.1547,-1.21064,0.00193475,0.0559371,0.000722767,0.0840507,-0.0810022,-0.00232571
56.15,-5,-5.12901,0.00446226,0.129012,0.00166698,0.193853,-0.186822,-0.00536397,2.3094,2.27318,0.00125293,0.0362244,0.000468056,0.0544305,-0.0524563,-0.00150611,-7,-7.15147,0.00523912,0.151473,0.00195719,0.227602,-0.219347,-0.00629782,-1.1547,-1.21054,0.00193141,0.0558405,0.00072152,0.0839056,-0.0808624,-0.0023217,-3,-3.14029,0.00485228,0.140288,0.00181268,0.210797,-0.203151,-0.00583281,-1.1547,-1.21054,0.00193141,0.0558405,0.00072152,0.0839056,-0.0808624,-0.0023217
56.2,-5,-5.12879,0.00445455,0.128789,0.0016641,0.193518,-0.186499,-0.00535471,2.3094,2.27324,0.00125076,0.0361618,0.000467248,0.0543365,-0.0523658,-0.00150351,-7,-7.15121,0.00523008,0.151211,0.00195382,0.227209,-0.218968,-0.00628695,-1.1547,-1.21044,0.00192807,0.0557441,0.000720274,0.0837607,-0.0807228,-0.00231769,-3,-3.14005,0.0048439,0.140046,0.00180955,0.210433,-0.2028,-0.00582274,-1.1547,-1.21044,0.00192807,0.0557441,0.000720274,0.0837607,-0.0807228,-0.00231769
56.25,-5,-5.12857,0.00444686,0.128567,0.00166123,0.193184,-0.186177,-0.00534546,2.3094,2.2733,0.0012486,0.0360994,0.000466442,0.0542427,-0.0522754,-0.00150092,-7,-7.15095,0.00522105,0.15095,0.00195044,0.226817,-0.21859,-0.00627609,-1.1547,-1.21035,0.00192474,0.0556479,0.000719031,0.0836161,-0.0805834,-0.00231369,-3,-3.1398,0.00483554,0.139804,0.00180643,0.210069,-0.20245,-0.00581268,-1.1547,-1.21035,0.00192474,0.0556479,0.000719031,0.0836161,-0.0805834,-0.00231369
56.3,-5,-5.12835,0.00443918,0.128345,0.00165836,0.192851,-0.185856,-0.00533623,2.3094,2.27336,0.00124645,0.0360371,0.000465636,0.0541491,-0.0521851,-0.00149832,-7,-7.15069,0.00521203,0.15069,0.00194708,0.226425,-0.218213,-0.00626526,-1.1547,-1.21025,0.00192142,0.0555518,0.000717789,0.0834718,-0.0804443,-0.00230969,-3,-3.13956,0.00482719,0.139563,0.00180331,0.209707,-0.202101,-0.00580265,-1.1547,-1.21025,0.00192142,0.0555518,0.000717789,0.0834718,-0.0804443,-0.00230969
56.35,-5,-5.12812,0.00443152,0.128123,0.0016555,0.192518,-0.185535,-0.00532702,2.3094,2.27343,0.0012443,0.0359748,0.000464833,0.0540556,-0.052095,-0.00149574,-7,-7.15043,0.00520303,0.150429,0.00194371,0.226034,-0.217836,-0.00625444,-1.1547,-1.21016,0.0019181,0.0554559,0.00071655,0.0833277,-0.0803054,-0.0023057,-3,-3.13932,0.00481886,0.139322,0.0018002,0.209345,-0.201752,-0.00579263,-1.1547,-1.21016,0.0019181,0.0554559,0.00071655,0.0833277,-0.0803054,-0.0023057
56.4,-5,-5.1279,0.00442387,0.127902,0.00165264,0.192185,-0.185215,-0.00531782,2.3094,2.27349,0.00124215,0.0359127,0.00046403,0.0539623,-0.0520051,-0.00149315,-7,-7.15017,0.00519405,0.15017,0.00194036,0.225644,-0.21746,-0.00624364,-1.1547,-1.21006,0.00191479,0.0553601,0.000715313,0.0831838,-0.0801668,-0.00230172,-3,-3.13908,0.00481054,0.139082,0.00179709,0.208983,-0.201403,-0.00578263,-1.1547,-1.21006,0.00191479,0.0553601,0.000715313,0.0831838,-0.0801668,-0.00230172
56.45,-5,-5.12768,0.00441623,0.127681,0.00164978,0.191853,-0.184895,-0.00530864,2.3094,2.27355,0.00124,0.0358507,0.000463229,0.0538691,-0.0519153,-0.00149058,-7,-7.14991,0.00518508,0.14991,0.00193701,0.225255,-0.217085,-0.00623286,-1.1547,-1.20997,0.00191148,0.0552646,0.000714078,0.0830402,-0.0800284,-0.00229775,-3,-3.13884,0.00480223,0.138841,0.00179398,0.208622,-0.201056,-0.00577264,-1.1547,-1.20997,0.00191148,0.0552646,0.000714078,0.0830402,-0.0800284,-0.00229775
56.5,-5,-5.12746,0.00440861,0.127461,0.00164694,0.191522,-0.184576,-0.00529948,2.3094,2.27361,0.00123786,0.0357888,0.000462429,0.0537761,-0.0518257,-0.001488,-7,-7.14965,0.00517613,0.149652,0.00193366,0.224866,-0.21671,-0.0062221,-1.1547,-1.20987,0.00190818,0.0551692,0.000712845,0.0828968,-0.0798902,-0.00229378,-3,-3.1386,0.00479394,0.138602,0.00179089,0.208262,-0.200709,-0.00576268,-1.1547,-1.20987,0.00190818,0.0551692,0.000712845,0.0828968,-0.0798902,-0.00229378
